Interaction;Value;Percentage_Contribution
ratio_delta_vol_VA11P <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_bid_score <-> bear_imbalance_low_1;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_bid_score <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> finished_auction_high;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bull_imbalance_high_0;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
ratio_delta_vol_VA11P <-> VolCandleMeanxRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_16P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_combined_pressure;0.0000;0.0000
ratio_delta_vol_VA11P <-> imbalance_score_high;0.0000;0.0000
ratio_delta_vol_VA11P <-> ratio_delta_vol_VA6P;0.0000;0.0000
ratio_delta_vol_VA11P <-> perct_VA6P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> price_volume_dynamic;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> vol_volatility_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_imnbScore_score;0.0000;0.0000
ratio_delta_vol_VA11P <-> deltaTimestampOpeningSection1min;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bandWidthBB;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_dsc_dynamics;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> naked_poc_dist_above;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_combined_pressure;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceCloseVWAP;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA11PvaH;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> perctBB;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_imnbScore_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffHighPrice_0_4;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> range_strength_5_23;0.0000;0.0000
ratio_delta_vol_VA11P <-> bear_imbalance_high_1;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bear_imbalance_high_3;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_imbalance_evolution;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> perct_VA11P;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA11PvaL;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> market_regimeADX;0.0000;0.0000
ratio_delta_vol_VA11P <-> cumDiffVolDeltaRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> bull_imbalance_low_3;0.0000;0.0000
ratio_delta_vol_VA11P <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_bid_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_bid_score <-> bearish_absorption_score;0.0000;0.0000
bearish_bid_score <-> bearish_imbalance_evolution;0.0000;0.0000
bearish_absorption_score <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_absorption_score <-> imbalance_score_high;0.0000;0.0000
bearish_absorption_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_bid_score <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bearish_absorption_score <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_bid_score <-> bullish_market_context_score;0.0000;0.0000
bearish_absorption_score <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_absorption_score <-> bullish_combined_pressure;0.0000;0.0000
bearish_absorption_score <-> bearish_imnbScore_score;0.0000;0.0000
bearish_absorption_score <-> bullish_imnbScore_score;0.0000;0.0000
bearish_absorption_score <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_absorption_score <-> bear_imbalance_high_1;0.0000;0.0000
bearish_absorption_score <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_bid_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_absorption_score <-> bearish_asc_dynamics;0.0000;0.0000
bearish_absorption_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_bid_score <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_absorption_score <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_bid_score <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_bid_score <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_absorption_score <-> bandWidthBB;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bearish_absorption_score <-> bearish_repeatAskBid_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_bid_score <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffHighPrice_0_3;0.0000;0.0000
ratio_delta_vol_VA11P <-> ratio_delta_vol_VA16P;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PPoc;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_ask_bid_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> bear_imbalance_low_2;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_absorption_score;0.0000;0.0000
ratio_delta_vol_VA11P <-> bull_imbalance_low_2;0.0000;0.0000
bearish_absorption_score <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_absorption_score <-> finished_auction_high;0.0000;0.0000
bearish_bid_score <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_absorption_score <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_absorption_score <-> naked_poc_dist_above;0.0000;0.0000
bearish_absorption_score <-> diffPriceCloseVWAP;0.0000;0.0000
bearish_bid_score <-> bull_imbalance_high_1;0.0000;0.0000
bearish_absorption_score <-> perct_VA21P;0.0000;0.0000
bearish_bid_score <-> imbalance_score_low;0.0000;0.0000
bearish_absorption_score <-> bear_imbalance_high_3;0.0000;0.0000
bearish_absorption_score <-> range_strength_5_23;0.0000;0.0000
bearish_bid_score <-> diffLowPrice_0_5;0.0000;0.0000
bearish_absorption_score <-> diffHighPrice_0_4;0.0000;0.0000
bearish_absorption_score <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bearish_bid_score <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bearish_absorption_score <-> perctBB;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_combined_pressure;0.0000;0.0000
ratio_delta_vol_VA11P <-> pocDeltaPocVolRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> vol_volatility_score;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_combined_pressure;0.0000;0.0000
bearish_imbalance_evolution <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_imbalance_evolution <-> ratio_delta_vol_VA6P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_ask_score;0.0000;0.0000
bearish_imbalance_evolution <-> deltaTimestampOpeningSection1min;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_imbalance_evolution <-> VolCandleMeanxRatio;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_combined_pressure;0.0000;0.0000
bearish_imbalance_evolution <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_imnbScore_score;0.0000;0.0000
bearish_imbalance_evolution <-> bear_imbalance_high_1;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_imbalance_evolution;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_asc_dynamics;0.0000;0.0000
bearish_imbalance_evolution <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_imbalance_evolution <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_imbalance_evolution <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_imbalance_evolution <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_market_context_score;0.0000;0.0000
bearish_imbalance_evolution <-> pocDeltaPocVolRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_imnbScore_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bull_imbalance_low_2;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_absorption_score;0.0000;0.0000
bearish_imbalance_evolution <-> diffPriceCloseVWAP;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bear_imbalance_low_2;0.0000;0.0000
bearish_imbalance_evolution <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_imbalance_evolution <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_imbalance_evolution <-> market_regimeADX;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_ask_bid_ratio;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_imbalance_evolution <-> range_strength_5_23;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffHighPrice_0_3;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_ask_ratio;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bull_imbalance_high_1;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bearish_imbalance_evolution <-> diffHighPrice_0_4;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_imbalance_evolution <-> deltaTimestampOpeningSection5min;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_imbalance_evolution <-> perctBB;0.0000;0.0000
bearish_imbalance_evolution <-> naked_poc_dist_above;0.0000;0.0000
bearish_imbalance_evolution <-> bandWidthBB;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bull_imbalance_low_3;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_imnbScore_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_imbalance_evolution <-> vol_volatility_score;0.0000;0.0000
ratio_delta_vol_VA11P <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_absorption_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> ratio_delta_vol_VA21P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_imnbScore_score;0.0000;0.0000
bearish_imbalance_evolution <-> bull_imbalance_low_2;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceClose_VA11PvaH;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_combined_pressure;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_repeatAskBid_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> bull_imbalance_high_0;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceCloseVWAP;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffVolCandle_0_1Ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> market_regimeADX;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_absorption_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> VolCandleMeanxRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> perct_VA11P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_dsc_dynamics;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> deltaTimestampOpeningSection1min;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> perct_VA6P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> ratio_delta_vol_VA6P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> imbalance_score_high;0.0000;0.0000
ratio_delta_vol_VA11P <-> perctBB;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_market_context_score;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> poc_diff_ratio_6P_16P;0.0000;0.0000
ratio_delta_vol_VA11P <-> naked_poc_dist_above;0.0000;0.0000
ratio_delta_vol_VA11P <-> bandWidthBB;0.0000;0.0000
bearish_imbalance_evolution <-> bear_imbalance_low_2;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bear_imbalance_high_1;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_ask_bid_ratio;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_imbalance_evolution <-> diffLowPrice_0_5;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_imbalance_evolution <-> imbalance_score_low;0.0000;0.0000
bearish_imbalance_evolution <-> bull_imbalance_high_1;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_imbalance_evolution <-> bull_imbalance_low_3;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_imbalance_evolution <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bearish_imbalance_evolution <-> bear_imbalance_low_1;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_ask_ratio;0.0000;0.0000
bearish_imbalance_evolution <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_imbalance_evolution <-> diffHighPrice_0_3;0.0000;0.0000
bearish_imbalance_evolution <-> ratio_delta_vol_VA16P;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> diffPriceClose_VA11PvaL;0.0000;0.0000
overlap_ratio_VA_6P_16P <-> bearish_asc_dynamics;0.0000;0.0000
bearish_imbalance_evolution <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_absorption_score <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_absorption_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_ask_score <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bearish_ask_score <-> bullish_combined_pressure;0.0000;0.0000
bullish_market_context_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
bullish_market_context_score <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_ask_score <-> pocDeltaPocVolRatio;0.0000;0.0000
bullish_market_context_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_ask_score <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bullish_market_context_score <-> bearish_asc_dynamics;0.0000;0.0000
bearish_ask_score <-> imbalance_score_high;0.0000;0.0000
bearish_ask_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_ask_score <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_ask_score <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_ask_score <-> VolCandleMeanxRatio;0.0000;0.0000
bullish_market_context_score <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_ask_score <-> bullish_imnbScore_score;0.0000;0.0000
bullish_market_context_score <-> bearish_imnbScore_score;0.0000;0.0000
bearish_ask_score <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_ask_score <-> bear_imbalance_high_1;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bullish_market_context_score <-> bullish_combined_pressure;0.0000;0.0000
bearish_ask_score <-> bearish_asc_dynamics;0.0000;0.0000
bullish_market_context_score <-> VolCandleMeanxRatio;0.0000;0.0000
bullish_market_context_score <-> bullish_dsc_dynamics;0.0000;0.0000
bullish_market_context_score <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_ask_score <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_ask_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bullish_market_context_score <-> perct_VA6P;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bullish_market_context_score <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_ask_score <-> cumDiffVolDeltaRatio;0.0000;0.0000
bullish_asc_dsc_ratio <-> bull_imbalance_low_2;0.0000;0.0000
bullish_asc_dsc_ratio <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bullish_asc_dsc_ratio <-> bear_imbalance_low_1;0.0000;0.0000
bullish_asc_dsc_ratio <-> bullish_ask_ratio;0.0000;0.0000
bearish_imbalance_evolution <-> finished_auction_high;0.0000;0.0000
bullish_asc_dsc_ratio <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bullish_asc_dsc_ratio <-> diffHighPrice_0_3;0.0000;0.0000
bullish_asc_dsc_ratio <-> ratio_delta_vol_VA16P;0.0000;0.0000
bullish_asc_dsc_ratio <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bullish_asc_dsc_ratio <-> bearish_ask_bid_ratio;0.0000;0.0000
bullish_asc_dsc_ratio <-> bear_imbalance_low_2;0.0000;0.0000
bullish_asc_dsc_ratio <-> bullish_absorption_score;0.0000;0.0000
bullish_market_context_score <-> bearish_ask_score;0.0000;0.0000
bearish_ask_score <-> naked_poc_dist_above;0.0000;0.0000
bearish_ask_score <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bullish_market_context_score <-> bullish_asc_dsc_ratio;0.0000;0.0000
bullish_market_context_score <-> bearish_absorption_score;0.0000;0.0000
bearish_ask_score <-> market_regimeADX;0.0000;0.0000
bearish_ask_score <-> bear_imbalance_high_3;0.0000;0.0000
bearish_ask_score <-> diffHighPrice_0_4;0.0000;0.0000
bearish_ask_score <-> bearish_market_context_score;0.0000;0.0000
bullish_market_context_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_market_context_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_ask_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
bullish_ask_score <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_ask_score <-> ratio_delta_vol_VA16P;0.0000;0.0000
bearish_ask_score <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_ask_score <-> bearish_ask_bid_ratio;0.0000;0.0000
bullish_market_context_score <-> diffHighPrice_0_4;0.0000;0.0000
bearish_ask_score <-> bear_imbalance_low_2;0.0000;0.0000
bearish_ask_score <-> bullish_absorption_score;0.0000;0.0000
bearish_ask_score <-> bull_imbalance_low_2;0.0000;0.0000
bullish_ask_score <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_ask_score <-> finished_auction_high;0.0000;0.0000
bullish_market_context_score <-> range_strength_5_23;0.0000;0.0000
bullish_ask_score <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bullish_ask_score <-> bull_imbalance_high_0;0.0000;0.0000
bullish_market_context_score <-> bear_imbalance_high_3;0.0000;0.0000
bullish_market_context_score <-> perctBB;0.0000;0.0000
bullish_market_context_score <-> perct_VA11P;0.0000;0.0000
bullish_ask_score <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bullish_ask_score <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_ask_score <-> market_regimeADX;0.0000;0.0000
bullish_ask_score <-> perct_VA21P;0.0000;0.0000
bullish_market_context_score <-> perct_VA21P;0.0000;0.0000
bullish_market_context_score <-> market_regimeADX;0.0000;0.0000
bullish_ask_score <-> perct_VA11P;0.0000;0.0000
bullish_market_context_score <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_ask_score <-> bear_imbalance_high_3;0.0000;0.0000
bullish_ask_score <-> range_strength_5_23;0.0000;0.0000
bullish_ask_score <-> diffHighPrice_0_4;0.0000;0.0000
bearish_ask_score <-> diffHighPrice_0_3;0.0000;0.0000
bullish_market_context_score <-> bearish_market_context_score;0.0000;0.0000
bearish_ask_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bullish_market_context_score <-> imbalance_score_high;0.0000;0.0000
bearish_ask_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_market_context_score <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bullish_market_context_score <-> bearish_combined_pressure;0.0000;0.0000
bearish_ask_score <-> bearish_absorption_score;0.0000;0.0000
bearish_ask_score <-> bullish_asc_dsc_ratio;0.0000;0.0000
bullish_market_context_score <-> pocDeltaPocVolRatio;0.0000;0.0000
bullish_market_context_score <-> price_volume_dynamic;0.0000;0.0000
bearish_ask_score <-> bullish_ask_ratio;0.0000;0.0000
bullish_market_context_score <-> vol_volatility_score;0.0000;0.0000
bullish_market_context_score <-> bullish_imnbScore_score;0.0000;0.0000
bullish_market_context_score <-> bandWidthBB;0.0000;0.0000
bearish_ask_score <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bearish_ask_score <-> diffLowPrice_0_5;0.0000;0.0000
bearish_ask_score <-> imbalance_score_low;0.0000;0.0000
bearish_ask_score <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_ask_score <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_ask_score <-> bull_imbalance_low_3;0.0000;0.0000
bearish_ask_score <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_ask_score <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bullish_asc_dsc_ratio <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_bid_score <-> bearish_market_context_score;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_bid_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_bid_score <-> imbalance_score_high;0.0000;0.0000
bearish_bid_score <-> bearish_combined_pressure;0.0000;0.0000
bearish_absorption_score <-> bearish_ask_bid_ratio;0.0000;0.0000
bearish_bid_score <-> vol_volatility_score;0.0000;0.0000
bearish_absorption_score <-> bear_imbalance_low_2;0.0000;0.0000
bearish_absorption_score <-> bullish_absorption_score;0.0000;0.0000
bearish_absorption_score <-> bull_imbalance_low_2;0.0000;0.0000
bullish_asc_dsc_ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_asc_dsc_ratio <-> finished_auction_high;0.0000;0.0000
bullish_asc_dsc_ratio <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bearish_bid_score <-> perctBB;0.0000;0.0000
bearish_bid_score <-> perct_VA6P;0.0000;0.0000
bullish_asc_dsc_ratio <-> bull_imbalance_high_0;0.0000;0.0000
bullish_asc_dsc_ratio <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bullish_asc_dsc_ratio <-> diffPriceCloseVWAP;0.0000;0.0000
bullish_asc_dsc_ratio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_bid_score <-> bear_imbalance_high_3;0.0000;0.0000
bullish_asc_dsc_ratio <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_asc_dsc_ratio <-> market_regimeADX;0.0000;0.0000
bullish_asc_dsc_ratio <-> perct_VA11P;0.0000;0.0000
bearish_bid_score <-> market_regimeADX;0.0000;0.0000
bullish_asc_dsc_ratio <-> bear_imbalance_high_3;0.0000;0.0000
bullish_asc_dsc_ratio <-> diffHighPrice_0_4;0.0000;0.0000
bullish_asc_dsc_ratio <-> bearish_market_context_score;0.0000;0.0000
bearish_absorption_score <-> diffHighPrice_0_3;0.0000;0.0000
bearish_absorption_score <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
