Interaction;Value;Percentage_Contribution
price_volume_dynamic <-> is_in_range_10_32;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_3;0.0000;0.0000
count_blw_tot_ratio <-> bullish_ask_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_1;0.0000;0.0000
count_blw_tot_ratio <-> bullish_bid_ratio;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_ask_ratio;0.0000;0.0000
bearish_repeatAskBid_ratio <-> is_in_range_5_23;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_5;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> asymetrie_volume;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_1;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> VolAbv_vol_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bearish_repeatAskBid_ratio <-> poc_diff_6P_16P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> perctBB;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaL;0.0000;0.0000
count_blw_tot_ratio <-> bearish_ask_score;0.0000;0.0000
count_blw_tot_ratio <-> bearish_bid_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_2;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_ask_bid_ratio;0.0000;0.0000
count_blw_tot_ratio <-> bearish_reversal_force;0.0000;0.0000
count_blw_tot_ratio <-> bearish_ask_ratio;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bear_imbalance_low_2;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
bearish_market_context_score <-> perctBB;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
count_blw_tot_ratio <-> asymetrie_volume;0.0000;0.0000
count_blw_tot_ratio <-> VolCandleMeanxRatio;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bull_imbalance_low_3;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_0;0.0000;0.0000
count_blw_tot_ratio <-> bearish_bid_ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bearish_repeatAskBid_ratio <-> finished_auction_low;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> count_blw_tot_ratio;0.0000;0.0000
bearish_repeatAskBid_ratio <-> finished_auction_high;0.0000;0.0000
price_volume_dynamic <-> bearish_reversal_force;0.0000;0.0000
bearish_repeatAskBid_ratio <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA6PPoc;0.0000;0.0000
price_volume_dynamic <-> is_in_range_5_23;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> candleSizeTicks;0.0000;0.0000
price_volume_dynamic <-> poc_diff_6P_16P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_ask_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA16PPoc;0.0000;0.0000
count_blw_tot_ratio <-> bear_imbalance_high_3;0.0000;0.0000
count_blw_tot_ratio <-> bear_imbalance_low_0;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> is_in_range_5_23;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_reversal_force;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_ask_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratioDeltaBlw;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
count_blw_tot_ratio <-> bear_imbalance_low_2;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> asymetrie_volume;0.0000;0.0000
bearish_repeatAskBid_ratio <-> diffPriceClosePoc_0_1;0.0000;0.0000
count_blw_tot_ratio <-> bearish_imnbScore_score;0.0000;0.0000
bearish_repeatAskBid_ratio <-> diffPriceClosePoc_0_0;0.0000;0.0000
count_blw_tot_ratio <-> imbalance_score_low;0.0000;0.0000
count_blw_tot_ratio <-> imbalance_score_high;0.0000;0.0000
count_blw_tot_ratio <-> finished_auction_high;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> diffPriceClose_VA21PvaH;0.0000;0.0000
price_volume_dynamic <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> count_blw_tot_ratio;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
count_blw_tot_ratio <-> bull_imbalance_high_2;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> is_in_range_10_32;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_6P_11P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_ratio_6P_11P;0.0000;0.0000
count_blw_tot_ratio <-> bullish_ask_score;0.0000;0.0000
count_blw_tot_ratio <-> bullish_bid_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_6P_11P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> is_in_range_5_23;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_6P_16P;0.0000;0.0000
count_blw_tot_ratio <-> bull_imbalance_low_1;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> is_in_range_10_32;0.0000;0.0000
count_blw_tot_ratio <-> bull_imbalance_low_3;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> range_strength_10_32;0.0000;0.0000
bearish_repeatAskBid_ratio <-> diffLowPrice_0_1;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_11P_21P;0.0000;0.0000
count_blw_tot_ratio <-> bull_imbalance_high_1;0.0000;0.0000
bearish_repeatAskBid_ratio <-> diffHighPrice_0_2;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_6P_21P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_repeatAskBid_ratio <-> diffHighPrice_0_1;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_absorption_ratio;0.0000;0.0000
count_blw_tot_ratio <-> VolBlw_vol_ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceClose_VA16PvaH;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceClose_VA16PPoc;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceClose_VA11PPoc;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> ratio_delta_vol_VA11P;0.0000;0.0000
count_blw_tot_ratio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> atr;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffLowPrice_0_5;0.0000;0.0000
count_blw_tot_ratio <-> cumDiffVolDeltaRatio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffLowPrice_0_1;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffHighPrice_0_5;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffHighPrice_0_4;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffHighPrice_0_1;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bearish_continuation_vs_reversal_extrem;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> perct_VA21P;0.0000;0.0000
count_blw_tot_ratio <-> bearish_ask_bid_ratio;0.0000;0.0000
count_blw_tot_ratio <-> bullish_ask_bid_ratio;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> market_regimeADX;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> poc_diff_ratio_11P_21P;0.0000;0.0000
count_blw_tot_ratio <-> ratioDeltaBlw;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bear_imbalance_high_1;0.0000;0.0000
count_blw_tot_ratio <-> ratioDeltaAbv;0.0000;0.0000
bullish_absorption_score <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> extrem_zone_significance_bearish_extrem;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> poc_diff_6P_16P;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> poc_diff_6P_11P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> finished_auction_high;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> finished_auction_low;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_market_context_score <-> diffLowPrice_0_2;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
price_volume_dynamic <-> ratioDeltaBlw;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
count_blw_tot_ratio <-> pocDeltaPocVolRatio;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceClosePoc_0_2;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> diffPriceClose_VA16PPoc;0.0000;0.0000
count_blw_tot_ratio <-> VolAbv_vol_ratio;0.0000;0.0000
bearish_repeatAskBid_ratio <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> finished_auction_low;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> finished_auction_high;0.0000;0.0000
bearish_market_context_score <-> diffLowPrice_0_1;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bearish_absorption_ratio;0.0000;0.0000
price_volume_dynamic <-> ratioDeltaAbv;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> diffPriceClosePoc_0_0;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> deltaTimestampOpeningSection30min;0.0000;0.0000
count_blw_tot_ratio <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bearish_imbalance_evolution;0.0000;0.0000
bearish_repeatAskBid_ratio <-> count_blw_tot_ratio;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_dsc_ask_bid_delta_imbalance <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_market_context_score <-> candleSizeTicks;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bearish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_dsc_ask_bid_delta_imbalance <-> asymetrie_volume;0.0000;0.0000
bearish_repeatAskBid_ratio <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
bullish_imbalance_evolution <-> bearish_abs_diff_abv;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> bullish_ask_ratio;0.0000;0.0000
extrem_asc_dsc_comparison_bullish_extrem <-> bearish_imnbScore_score;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_imbalance_evolution;0.0000;0.0000
count_AbvBlw_asym_ratio <-> perct_VA6P;0.0000;0.0000
count_AbvBlw_asym_ratio <-> perctBB;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffLowPrice_0_5;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffLowPrice_0_4;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_0;0.0000;0.0000
bearish_imbalance_evolution <-> count_blw_tot_ratio;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffLowPrice_0_3;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffLowPrice_0_1;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffHighPrice_0_3;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffHighPrice_0_2;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> candleSizeTicks;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_absorption_ratio;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_continuation_vs_reversal_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> poc_diff_ratio_6P_16P;0.0000;0.0000
count_AbvBlw_asym_ratio <-> poc_diff_6P_16P;0.0000;0.0000
count_AbvBlw_asym_ratio <-> poc_diff_6P_11P;0.0000;0.0000
count_AbvBlw_asym_ratio <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
count_AbvBlw_asym_ratio <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffLowPrice_0_5;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClose_VA11PvaL;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffHighPrice_0_3;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffHighPrice_0_2;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffHighPrice_0_1;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_dsc_dynamics;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_absorption_ratio;0.0000;0.0000
bearish_imbalance_evolution <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bearish_absorption_score <-> poc_diff_6P_16P;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_continuation_vs_reversal_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_absorption_ratio;0.0000;0.0000
bearish_absorption_score <-> poc_diff_11P_21P;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
bullish_repeatAskBid_ratio <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
bullish_repeatAskBid_ratio <-> count_blw_tot_ratio;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffHighPrice_0_1;0.0000;0.0000
bearish_imbalance_evolution <-> extrem_zone_significance_bearish_extrem;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA21PPoc;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClosePoc_0_5;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClosePoc_0_4;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClosePoc_0_1;0.0000;0.0000
count_AbvBlw_asym_ratio <-> diffPriceClosePoc_0_0;0.0000;0.0000
count_AbvBlw_asym_ratio <-> deltaTimestampOpeningSection30min;0.0000;0.0000
price_volume_dynamic <-> extrem_zone_significance_bearish_extrem;0.0000;0.0000
bearish_imbalance_evolution <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
bearish_imbalance_evolution <-> bullish_dsc_dynamics;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bull_imbalance_low_3;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_continuation_vs_reversal_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> finished_auction_low;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> finished_auction_high;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_extrem_vs_rest_activity_extrem;0.0000;0.0000
price_volume_dynamic <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bear_imbalance_low_1;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bear_imbalance_high_2;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_extrem_pressure_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_abs_diff_blw;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_abs_diff_abv;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
price_volume_dynamic <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_ask_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_continuation_vs_reversal_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_extrem_vs_rest_activity_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_bid_score;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_extrem_abs_ratio_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> finished_auction_high;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
count_AbvBlw_asym_ratio <-> poc_diff_11P_21P;0.0000;0.0000
count_AbvBlw_asym_ratio <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_extrem_zone_volume_ratio_extrem;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_extrem_pressure_ratio_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> poc_diff_6P_16P;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_extrem_pressure_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> VolCandleMeanxRatio;0.0000;0.0000
bearish_absorption_score <-> diffLowPrice_0_1;0.0000;0.0000
count_AbvBlw_asym_ratio <-> asymetrie_volume;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> asymetrie_volume;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PvaL;0.0000;0.0000
count_AbvBlw_asym_ratio <-> finished_auction_low;0.0000;0.0000
count_AbvBlw_asym_ratio <-> VolBlw_vol_ratio;0.0000;0.0000
count_AbvBlw_asym_ratio <-> VolAbv_vol_ratio;0.0000;0.0000
count_AbvBlw_asym_ratio <-> ratioDeltaAbv;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bullish_ask_bid_ratio;0.0000;0.0000
count_AbvBlw_asym_ratio <-> is_in_range_5_23;0.0000;0.0000
count_AbvBlw_asym_ratio <-> is_in_range_10_32;0.0000;0.0000
count_AbvBlw_asym_ratio <-> range_strength_5_23;0.0000;0.0000
bearish_absorption_score <-> diffPriceClose_VA6PPoc;0.0000;0.0000
count_AbvBlw_asym_ratio <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> VolCandleMeanxRatio;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_bid_score;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bearish_imnbScore_score;0.0000;0.0000
count_AbvBlw_asym_ratio <-> finished_auction_high;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_ask_ratio;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> finished_auction_low;0.0000;0.0000
count_AbvBlw_asym_ratio <-> imbalance_score_high;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bear_imbalance_low_1;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> asymetrie_volume;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> VolAbv_vol_ratio;0.0000;0.0000
count_AbvBlw_asym_ratio <-> bull_imbalance_high_2;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bearish_absorption_score <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bearish_absorption_score <-> diffPriceClosePoc_0_0;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> bearish_extrem_revIntensity_ratio_extrem;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_reversal_force;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> is_in_range_5_23;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> is_in_range_10_32;0.0000;0.0000
bullish_dsc_ask_bid_imbalance <-> count_blw_tot_ratio;0.0000;0.0000
