Interaction;Value;Percentage_Contribution
bearish_imbalance_evolution <-> poc_diff_6P_16P;1.8710;0.0039
perct_VA16P <-> bearish_absorption_intensity_repeat_count;1.8619;0.0039
diffPriceClose_VA16PvaL <-> bearish_bid_abs_ratio_abv;1.8618;0.0039
perct_VA6P <-> bullish_asc_ask_bid_delta_imbalance;1.8609;0.0039
bearish_dsc_ask_bid_delta_imbalance <-> bullish_repeatAskBid_ratio;1.8586;0.0039
diffPriceCloseVWAPbyIndex <-> bear_imbalance_high_3;1.8548;0.0039
diffPriceClose_VA21PvaH <-> naked_poc_dist_above;1.8523;0.0039
perct_VA16P <-> bearish_ask_ratio;1.8496;0.0039
bearish_ask_abs_ratio_abv <-> bullish_dsc_ask_bid_delta_imbalance;1.8487;0.0039
bearish_absorption_ratio <-> bullish_repeatAskBid_ratio;1.8480;0.0039
atr <-> diffLowPrice_0_2;1.8477;0.0039
bullish_market_context_score <-> diffPriceClosePoc_0_2;1.8412;0.0038
poc_diff_ratio_11P_21P <-> pocDeltaPocVolRatio;1.8403;0.0038
diffPriceClosePoc_0_1 <-> bullish_reversal_force;1.8330;0.0038
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PPoc;1.8269;0.0038
bearish_repeatAskBid_ratio <-> diffPriceClose_VA11PvaL;1.8268;0.0038
poc_diff_ratio_6P_11P <-> diffVolDelta_0_1Ratio;1.8242;0.0038
bearish_bid_abs_ratio_abv <-> bullish_ask_score;1.8235;0.0038
overlap_ratio_VA_6P_21P <-> diffVolDelta_0_1Ratio;1.8192;0.0038
price_volume_dynamic <-> diffPriceClose_VA21PPoc;1.8189;0.0038
bearish_asc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_11P;1.8145;0.0038
diffPriceClose_VA21PPoc <-> bull_imbalance_low_2;1.8127;0.0038
bear_imbalance_high_3 <-> diffVolCandle_0_1Ratio;1.8071;0.0038
range_strength_10_32 <-> bull_imbalance_low_3;1.8070;0.0038
bearish_asc_ask_bid_imbalance <-> overlap_ratio_VA_6P_11P;1.8039;0.0038
bullish_market_context_score <-> bullish_ask_ratio;1.7988;0.0038
overlap_ratio_VA_6P_21P <-> bandWidthBB;1.7980;0.0038
bearish_market_context_score <-> bearish_ask_ratio;1.7962;0.0038
diffPriceClosePoc_0_2 <-> bullish_asc_dsc_ratio;1.7935;0.0037
diffPriceClose_VA11PvaL <-> diffHighPrice_0_2;1.7879;0.0037
diffHighPrice_0_3 <-> diffLowPrice_0_4;1.7823;0.0037
VolBlw_vol_ratio <-> cumDiffVolDeltaRatio;1.7794;0.0037
bullish_bid_abs_ratio_blw <-> bearish_repeatAskBid_ratio;1.7764;0.0037
perct_VA11P <-> overlap_ratio_VA_6P_11P;1.7738;0.0037
overlap_ratio_VA_6P_21P <-> overlap_ratio_VA_6P_16P;1.7723;0.0037
diffPriceCloseVWAPbyIndex <-> bullish_ask_score;1.7647;0.0037
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_6P_11P;1.7636;0.0037
bull_imbalance_high_1 <-> bearish_combined_pressure;1.7634;0.0037
deltaTimestampOpeningSection1min <-> market_regimeADX;1.7616;0.0037
bearish_combined_pressure <-> price_volume_dynamic;1.7599;0.0037
VolAbv_vol_ratio <-> pocDeltaPocVolRatio;1.7534;0.0037
bearish_imbalance_evolution <-> bull_imbalance_high_1;1.7509;0.0037
diffPriceClose_VA21PvaH <-> bear_imbalance_low_0;1.7475;0.0037
poc_diff_ratio_6P_21P <-> diffPriceClose_VA16PvaH;1.7470;0.0037
diffPriceClose_VA16PPoc <-> bullish_market_context_score;1.7459;0.0036
bull_imbalance_low_1 <-> bearish_imnbScore_score;1.7457;0.0036
perct_VA21P <-> bullish_bid_ratio;1.7435;0.0036
bearish_asc_ask_bid_delta_imbalance <-> bearish_bid_score;1.7399;0.0036
bearish_abs_diff_abv <-> diffLowPrice_0_2;1.7313;0.0036
poc_diff_6P_16P <-> overlap_ratio_VA_6P_11P;1.7292;0.0036
bullish_imbalance_evolution <-> bearish_repeatAskBid_ratio;1.7267;0.0036
bullish_repeatAskBid_ratio <-> bull_imbalance_low_1;1.7249;0.0036
bandWidthBB <-> overlap_ratio_VA_6P_16P;1.7248;0.0036
VolAbv_vol_ratio <-> bearish_market_context_score;1.7224;0.0036
bearish_asc_dsc_ratio <-> bullish_absorption_score;1.7162;0.0036
VolPocVolCandleRatio <-> overlap_ratio_VA_6P_16P;1.7147;0.0036
bearish_asc_dynamics <-> bearish_dsc_ask_bid_delta_imbalance;1.7107;0.0036
perct_VA6P <-> perct_VA16P;1.7104;0.0036
diffLowPrice_0_5 <-> diffPriceClose_VA11PPoc;1.7072;0.0036
poc_diff_11P_21P <-> bearish_imbalance_evolution;1.7064;0.0036
diffPriceClose_VA21PvaL <-> bearish_bid_abs_ratio_abv;1.7064;0.0036
perct_VA16P <-> bear_imbalance_high_2;1.7010;0.0036
imbalance_score_low <-> poc_diff_11P_21P;1.6959;0.0035
bullish_bid_abs_ratio_blw <-> bandWidthBB;1.6919;0.0035
VolAbv_vol_ratio <-> bearish_dsc_dynamics;1.6918;0.0035
bear_imbalance_low_2 <-> price_volume_dynamic;1.6916;0.0035
range_strength_10_32 <-> naked_poc_dist_above;1.6913;0.0035
bearish_absorption_ratio <-> diffHighPrice_0_3;1.6905;0.0035
market_regimeADX <-> bullish_absorption_intensity_repeat_count;1.6808;0.0035
bearish_asc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA6P;1.6760;0.0035
bull_imbalance_low_2 <-> diffPriceCloseVWAP;1.6712;0.0035
diffLowPrice_0_5 <-> bearish_bid_score;1.6644;0.0035
bullish_dsc_ask_bid_imbalance <-> bear_imbalance_high_3;1.6615;0.0035
atr <-> bear_imbalance_high_3;1.6473;0.0034
diffVolDelta_0_1Ratio <-> diffLowPrice_0_3;1.6435;0.0034
absorption_intensity_repeat_bearish_vol <-> bearish_asc_dsc_ratio;1.6378;0.0034
poc_diff_ratio_11P_21P <-> bullish_bid_score;1.6293;0.0034
perct_VA6P <-> diffVolCandle_0_1Ratio;1.6227;0.0034
VolPocVolCandleRatio <-> imbalance_score_low;1.6198;0.0034
bearish_imnbScore_score <-> diffLowPrice_0_2;1.6178;0.0034
bearish_ask_abs_ratio_abv <-> bull_imbalance_low_3;1.6175;0.0034
vol_volatility_score <-> bull_imbalance_high_1;1.6169;0.0034
deltaTimestampOpeningSection30min <-> bearish_imnbScore_score;1.6143;0.0034
VolCandleMeanxRatio <-> diffLowPrice_0_2;1.6037;0.0034
perct_VA16P <-> bullish_dsc_ask_bid_delta_imbalance;1.6014;0.0033
bull_imbalance_high_2 <-> diffVolDelta_0_1Ratio;1.6013;0.0033
pocDeltaPocVolRatio <-> poc_diff_ratio_6P_21P;1.5940;0.0033
cumDiffVolDeltaRatio <-> diffPriceClose_VA11PvaL;1.5906;0.0033
imbalance_score_low <-> diffPriceClose_VA6PPoc;1.5878;0.0033
bull_imbalance_low_3 <-> bearish_market_context_score;1.5786;0.0033
bearish_bid_abs_ratio_abv <-> diffHighPrice_0_3;1.5771;0.0033
bearish_absorption_ratio <-> diffPriceClosePoc_0_1;1.5756;0.0033
bullish_bid_ratio <-> bearish_asc_dsc_ratio;1.5749;0.0033
poc_diff_6P_16P <-> count_AbvBlw_asym_ratio;1.5718;0.0033
bear_imbalance_high_1 <-> bearish_imbalance_evolution;1.5678;0.0033
overlap_ratio_VA_6P_21P <-> bear_imbalance_high_2;1.5670;0.0033
overlap_ratio_VA_6P_16P <-> bearish_dsc_dynamics;1.5607;0.0033
bear_imbalance_low_1 <-> perct_VA11P;1.5564;0.0033
ratio_delta_vol_VA11P <-> ratio_delta_vol_VA21P;1.5557;0.0033
vol_volatility_score <-> bearish_ask_ratio;1.5510;0.0032
ratio_delta_vol_VA21P <-> bearish_dsc_dynamics;1.5490;0.0032
range_strength_5_23 <-> bullish_dsc_ask_bid_delta_imbalance;1.5486;0.0032
bullish_bid_score <-> ratio_delta_vol_VA16P;1.5471;0.0032
bullish_abs_diff_blw <-> finished_auction_high;1.5445;0.0032
bearish_dsc_ask_bid_imbalance <-> pocDeltaPocVolRatio;1.5439;0.0032
diffPriceClose_VA16PPoc <-> bullish_ask_score;1.5408;0.0032
bearish_bid_score <-> ratioDeltaBlw;1.5406;0.0032
diffVolDelta_0_1Ratio <-> diffPriceClose_VA21PvaH;1.5289;0.0032
overlap_ratio_VA_6P_21P <-> bearish_dsc_dynamics;1.5196;0.0032
naked_poc_dist_above <-> bullish_imbalance_evolution;1.5189;0.0032
atr <-> poc_diff_ratio_11P_21P;1.5164;0.0032
poc_diff_11P_21P <-> bullish_asc_ask_bid_delta_imbalance;1.5145;0.0032
diffPriceClose_VA16PvaL <-> diffPriceClose_VA21PPoc;1.5130;0.0032
diffVolCandle_0_1Ratio <-> overlap_ratio_VA_6P_21P;1.5099;0.0032
bullish_combined_pressure <-> ratio_delta_vol_VA11P;1.5082;0.0032
bearish_absorption_intensity_repeat_count <-> bullish_absorption_intensity_repeat_count;1.5060;0.0031
bullish_bid_abs_ratio_blw <-> diffPriceClose_VA21PvaL;1.5059;0.0031
bull_imbalance_low_2 <-> VolCandleMeanxRatio;1.5054;0.0031
absorption_intensity_repeat_bullish_vol <-> bullish_asc_dsc_ratio;1.5051;0.0031
perct_VA11P <-> diffPriceClose_VA21PvaL;1.4971;0.0031
bullish_ask_score <-> diffVolCandle_0_1Ratio;1.4904;0.0031
absorption_intensity_repeat_bearish_vol <-> vol_volatility_score;1.4870;0.0031
bearish_bid_score <-> perctBB;1.4867;0.0031
bull_imbalance_high_1 <-> diffPriceClosePoc_0_3;1.4860;0.0031
bullish_asc_dsc_ratio <-> bull_imbalance_low_3;1.4832;0.0031
ratioDeltaAbv <-> bullish_bid_score;1.4822;0.0031
bearish_absorption_score <-> overlap_ratio_VA_6P_16P;1.4819;0.0031
diffPriceClosePoc_0_3 <-> atr;1.4814;0.0031
cumDiffVolDeltaRatio <-> diffPriceCloseVWAP;1.4809;0.0031
bearish_bid_score <-> diffPriceCloseVWAP;1.4792;0.0031
bearish_bid_score <-> diffPriceClose_VA16PvaL;1.4742;0.0031
bullish_asc_dsc_ratio <-> perct_VA16P;1.4641;0.0031
perct_VA16P <-> bullish_bid_score;1.4623;0.0031
ratioDeltaAbv <-> bullish_imnbScore_score;1.4598;0.0031
deltaTimestampOpeningSection5min <-> bearish_ask_ratio;1.4534;0.0030
bearish_combined_pressure <-> diffPriceClose_VA11PvaL;1.4449;0.0030
poc_diff_ratio_6P_21P <-> diffLowPrice_0_3;1.4434;0.0030
imbalance_score_high <-> bearish_repeatAskBid_ratio;1.4388;0.0030
diffPriceClose_VA11PPoc <-> price_volume_dynamic;1.4350;0.0030
bandWidthBB <-> ratio_delta_vol_VA6P;1.4312;0.0030
perct_VA16P <-> poc_diff_6P_16P;1.4295;0.0030
bullish_dsc_dynamics <-> bullish_absorption_score;1.4249;0.0030
bearish_bid_score <-> count_AbvBlw_asym_ratio;1.4219;0.0030
diffLowPrice_0_3 <-> diffPriceClosePoc_0_1;1.4178;0.0030
naked_poc_dist_below <-> diffLowPrice_0_5;1.4174;0.0030
diffPriceClose_VA11PvaL <-> diffPriceClosePoc_0_5;1.4161;0.0030
bearish_imnbScore_score <-> bullish_ask_abs_ratio_blw;1.3929;0.0029
bear_imbalance_low_1 <-> naked_poc_dist_above;1.3870;0.0029
poc_diff_ratio_6P_21P <-> bull_imbalance_low_2;1.3864;0.0029
diffPriceClose_VA16PvaL <-> bearish_market_context_score;1.3845;0.0029
ratio_delta_vol_VA11P <-> deltaTimestampOpeningSection1min;1.3838;0.0029
bearish_combined_pressure <-> bearish_asc_dynamics;1.3796;0.0029
ratioDeltaAbv <-> bullish_asc_ask_bid_delta_imbalance;1.3793;0.0029
bullish_combined_pressure <-> poc_diff_6P_16P;1.3789;0.0029
diffPriceClosePoc_0_2 <-> absorption_intensity_repeat_bearish_vol;1.3736;0.0029
bullish_dsc_ask_bid_imbalance <-> diffPriceCloseVWAPbyIndex;1.3707;0.0029
bear_imbalance_high_1 <-> perct_VA21P;1.3613;0.0028
ratio_delta_vol_VA6P <-> bearish_asc_dynamics;1.3609;0.0028
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_4;1.3541;0.0028
range_strength_10_32 <-> finished_auction_high;1.3497;0.0028
range_strength_10_32 <-> bearish_bid_score;1.3484;0.0028
bearish_market_context_score <-> bullish_abs_diff_blw;1.3464;0.0028
ratio_delta_vol_VA11P <-> diffPriceClose_VA6PvaL;1.3460;0.0028
diffPriceClosePoc_0_1 <-> bearish_asc_ask_bid_delta_imbalance;1.3442;0.0028
bull_imbalance_low_1 <-> bullish_asc_dynamics;1.3421;0.0028
bearish_bid_score <-> perct_VA16P;1.3418;0.0028
bearish_ask_bid_ratio <-> bullish_imbalance_evolution;1.3409;0.0028
bear_imbalance_high_1 <-> deltaTimestampOpeningSection5min;1.3361;0.0028
diffPriceClosePoc_0_4 <-> bearish_absorption_score;1.3360;0.0028
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaL;1.3343;0.0028
bandWidthBB <-> poc_diff_ratio_6P_16P;1.3332;0.0028
diffPriceClosePoc_0_1 <-> diffPriceClose_VA11PPoc;1.3279;0.0028
bullish_ask_ratio <-> ratioDeltaAbv;1.3273;0.0028
diffPriceClose_VA16PvaL <-> bull_imbalance_high_2;1.3242;0.0028
deltaTimestampOpeningSection5min <-> bearish_combined_pressure;1.3194;0.0028
overlap_ratio_VA_11P_21P <-> bullish_ask_ratio;1.3176;0.0028
absorption_intensity_repeat_bearish_vol <-> ratio_delta_vol_VA11P;1.3173;0.0028
naked_poc_dist_above <-> perct_VA16P;1.3167;0.0028
bull_imbalance_low_3 <-> diffPriceClose_VA6PvaH;1.3144;0.0027
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_1;1.3091;0.0027
ratio_delta_vol_VA21P <-> bearish_bid_abs_ratio_abv;1.2966;0.0027
cumDiffVolDeltaRatio <-> diffPriceClosePoc_0_5;1.2910;0.0027
absorption_intensity_repeat_bullish_vol <-> bearish_imnbScore_score;1.2874;0.0027
diffHighPrice_0_4 <-> bear_imbalance_high_1;1.2741;0.0027
ratio_delta_vol_VA21P <-> diffPriceClosePoc_0_0;1.2688;0.0027
atr <-> bearish_absorption_intensity_repeat_count;1.2656;0.0026
ratio_delta_vol_VA11P <-> bullish_dsc_dynamics;1.2651;0.0026
diffPriceClose_VA11PvaH <-> bullish_bid_score;1.2634;0.0026
cumDiffVolDeltaRatio <-> bull_imbalance_high_1;1.2633;0.0026
bearish_dsc_dynamics <-> diffLowPrice_0_2;1.2610;0.0026
bearish_dsc_ask_bid_delta_imbalance <-> bearish_ask_abs_ratio_abv;1.2521;0.0026
diffPriceClose_VA11PvaH <-> bullish_abs_diff_blw;1.2475;0.0026
bearish_dsc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA6P;1.2471;0.0026
poc_diff_6P_21P <-> bullish_ask_bid_ratio;1.2457;0.0026
bearish_reversal_force <-> bandWidthBB;1.2455;0.0026
overlap_ratio_VA_6P_11P <-> ratioDeltaAbv;1.2414;0.0026
bearish_ask_abs_ratio_abv <-> bearish_ask_bid_ratio;1.2367;0.0026
diffPriceClose_VA21PvaH <-> diffPriceClose_VA16PPoc;1.2348;0.0026
bear_imbalance_high_1 <-> diffLowPrice_0_2;1.2302;0.0026
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_delta_imbalance;1.2289;0.0026
diffPriceCloseVWAPbyIndex <-> bearish_absorption_intensity_repeat_count;1.2232;0.0026
bullish_bid_score <-> overlap_ratio_VA_11P_21P;1.2122;0.0025
diffPriceClosePoc_0_1 <-> bullish_bid_abs_ratio_blw;1.2105;0.0025
bullish_absorption_score <-> bullish_imbalance_evolution;1.1969;0.0025
bearish_dsc_ask_bid_imbalance <-> bull_imbalance_low_1;1.1925;0.0025
poc_diff_ratio_6P_21P <-> ratio_delta_vol_VA21P;1.1924;0.0025
bearish_imbalance_evolution <-> absorption_intensity_repeat_bullish_vol;1.1908;0.0025
bullish_imbalance_evolution <-> VolAbv_vol_ratio;1.1885;0.0025
bullish_bid_abs_ratio_blw <-> pocDeltaPocVolRatio;1.1808;0.0025
diffLowPrice_0_4 <-> perct_VA16P;1.1792;0.0025
diffPriceClosePoc_0_3 <-> overlap_ratio_VA_6P_21P;1.1789;0.0025
diffPriceClose_VA16PPoc <-> bearish_absorption_ratio;1.1671;0.0024
diffVolDelta_0_1Ratio <-> perctBB;1.1610;0.0024
diffVolDelta_0_1Ratio <-> bearish_dsc_dynamics;1.1597;0.0024
poc_diff_6P_16P <-> poc_diff_11P_21P;1.1565;0.0024
bullish_imnbScore_score <-> poc_diff_ratio_6P_21P;1.1515;0.0024
perct_VA16P <-> bullish_bid_abs_ratio_blw;1.1510;0.0024
poc_diff_11P_21P <-> perct_VA16P;1.1501;0.0024
bullish_combined_pressure <-> bearish_dsc_ask_bid_delta_imbalance;1.1474;0.0024
bullish_combined_pressure <-> bullish_asc_ask_bid_delta_imbalance;1.1471;0.0024
perct_VA11P <-> diffLowPrice_0_4;1.1444;0.0024
diffPriceClose_VA6PPoc <-> bullish_repeatAskBid_ratio;1.1426;0.0024
bearish_ask_score <-> bullish_imbalance_evolution;1.1424;0.0024
bearish_imnbScore_score <-> bearish_asc_dsc_ratio;1.1363;0.0024
atr <-> diffPriceClose_VA6PPoc;1.1336;0.0024
bearish_abs_diff_abv <-> price_volume_dynamic;1.1271;0.0024
bearish_ask_bid_ratio <-> price_volume_dynamic;1.1267;0.0024
bearish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_5;1.1247;0.0024
bull_imbalance_high_2 <-> pocDeltaPocVolRatio;1.1203;0.0023
bandWidthBB <-> bullish_asc_dsc_ratio;1.1183;0.0023
bullish_ask_abs_ratio_blw <-> diffPriceClose_VA11PPoc;1.1172;0.0023
bearish_asc_ask_bid_delta_imbalance <-> bull_imbalance_low_1;1.1114;0.0023
VolPocVolCandleRatio <-> ratio_delta_vol_VA16P;1.1111;0.0023
absorption_intensity_repeat_bullish_vol <-> bull_imbalance_low_2;1.0960;0.0023
count_AbvBlw_asym_ratio <-> diffHighPrice_0_3;1.0955;0.0023
bearish_absorption_score <-> diffVolDelta_0_1Ratio;1.0890;0.0023
overlap_ratio_VA_6P_16P <-> overlap_ratio_VA_6P_11P;1.0838;0.0023
bull_imbalance_high_2 <-> deltaTimestampOpeningSection5min;1.0792;0.0023
bullish_bid_score <-> poc_diff_11P_21P;1.0662;0.0022
diffPriceClose_VA21PvaH <-> bearish_bid_score;1.0655;0.0022
bull_imbalance_high_0 <-> bullish_reversal_force;1.0613;0.0022
bearish_dsc_dynamics <-> diffLowPrice_0_4;1.0595;0.0022
bullish_abs_diff_blw <-> diffLowPrice_0_5;1.0584;0.0022
imbalance_score_low <-> VolCandleMeanxRatio;1.0478;0.0022
naked_poc_dist_below <-> deltaTimestampOpeningSection5min;1.0459;0.0022
perct_VA16P <-> VolCandleMeanxRatio;1.0371;0.0022
range_strength_5_23 <-> vol_volatility_score;1.0305;0.0022
range_strength_10_32 <-> VolCandleMeanxRatio;1.0060;0.0021
bearish_dsc_dynamics <-> diffPriceCloseVWAPbyIndex;1.0060;0.0021
imbalance_score_high <-> diffPriceClose_VA11PvaL;1.0056;0.0021
naked_poc_dist_above <-> bearish_dsc_dynamics;1.0009;0.0021
naked_poc_dist_below <-> diffPriceClose_VA21PvaH;0.9995;0.0021
deltaTimestampOpeningSection5min <-> diffPriceCloseVWAPbyIndex;0.9959;0.0021
overlap_ratio_VA_6P_21P <-> range_strength_10_32;0.9957;0.0021
diffPriceClose_VA16PvaL <-> diffLowPrice_0_4;0.9832;0.0021
bullish_ask_bid_ratio <-> price_volume_dynamic;0.9793;0.0020
diffVolDelta_0_1Ratio <-> deltaTimestampOpeningSection5min;0.9768;0.0020
atr <-> poc_diff_ratio_6P_21P;0.9763;0.0020
diffPriceClosePoc_0_5 <-> VolCandleMeanxRatio;0.9717;0.0020
naked_poc_dist_above <-> bull_imbalance_high_2;0.9637;0.0020
diffPriceClose_VA11PvaL <-> vol_volatility_score;0.9636;0.0020
ratio_delta_vol_VA11P <-> bearish_bid_score;0.9597;0.0020
naked_poc_dist_below <-> bearish_ask_abs_ratio_abv;0.9553;0.0020
bearish_dsc_ask_bid_imbalance <-> bullish_market_context_score;0.9544;0.0020
overlap_ratio_VA_6P_11P <-> bullish_market_context_score;0.9531;0.0020
diffPriceClose_VA6PPoc <-> poc_diff_6P_21P;0.9523;0.0020
perctBB <-> poc_diff_6P_21P;0.9485;0.0020
diffLowPrice_0_3 <-> count_AbvBlw_asym_ratio;0.9480;0.0020
bullish_absorption_intensity_repeat_count <-> bullish_asc_ask_bid_delta_imbalance;0.9464;0.0020
finished_auction_high <-> diffPriceCloseVWAP;0.9394;0.0020
VolCandleMeanxRatio <-> bullish_dsc_ask_bid_delta_imbalance;0.9390;0.0020
bullish_market_context_score <-> vol_volatility_score;0.9385;0.0020
diffPriceClose_VA16PvaL <-> bearish_ask_score;0.9360;0.0020
bullish_bid_ratio <-> vol_volatility_score;0.9309;0.0019
bearish_ask_score <-> bearish_imbalance_evolution;0.9289;0.0019
VolPocVolCandleRatio <-> diffHighPrice_0_3;0.9272;0.0019
bearish_ask_bid_ratio <-> bearish_ask_score;0.9257;0.0019
price_volume_dynamic <-> bearish_asc_ask_bid_imbalance;0.9207;0.0019
diffPriceClose_VA11PvaH <-> perct_VA6P;0.9184;0.0019
bullish_bid_ratio <-> bearish_combined_pressure;0.9176;0.0019
diffPriceClosePoc_0_0 <-> ratioDeltaAbv;0.9165;0.0019
bullish_ask_ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.9141;0.0019
ratio_delta_vol_VA11P <-> diffHighPrice_0_3;0.9134;0.0019
perctBB <-> diffPriceClose_VA11PvaH;0.9113;0.0019
atr <-> diffHighPrice_0_2;0.9109;0.0019
bearish_ask_abs_ratio_abv <-> bullish_ask_abs_ratio_blw;0.9108;0.0019
diffLowPrice_0_4 <-> bullish_combined_pressure;0.9104;0.0019
range_strength_5_23 <-> bear_imbalance_low_2;0.9007;0.0019
bearish_bid_abs_ratio_abv <-> poc_diff_ratio_6P_11P;0.8972;0.0019
diffPriceClose_VA21PPoc <-> ratio_delta_vol_VA6P;0.8902;0.0019
bearish_dsc_dynamics <-> bull_imbalance_low_1;0.8882;0.0019
bearish_imbalance_evolution <-> diffPriceClose_VA16PvaL;0.8882;0.0019
bearish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_3;0.8862;0.0019
bear_imbalance_high_3 <-> diffPriceClosePoc_0_2;0.8860;0.0019
range_strength_5_23 <-> naked_poc_dist_below;0.8839;0.0018
bear_imbalance_high_1 <-> diffLowPrice_0_3;0.8795;0.0018
ratio_delta_vol_VA16P <-> absorption_intensity_repeat_bearish_vol;0.8794;0.0018
bullish_ask_abs_ratio_blw <-> VolAbv_vol_ratio;0.8784;0.0018
bandWidthBB <-> poc_diff_ratio_11P_21P;0.8773;0.0018
vol_volatility_score <-> diffHighPrice_0_5;0.8687;0.0018
bearish_imnbScore_score <-> diffPriceCloseVWAPbyIndex;0.8674;0.0018
bullish_reversal_force <-> diffPriceClose_VA11PvaH;0.8658;0.0018
diffVolCandle_0_1Ratio <-> bullish_dsc_ask_bid_imbalance;0.8622;0.0018
bearish_asc_dsc_ratio <-> bearish_asc_dynamics;0.8566;0.0018
count_AbvBlw_asym_ratio <-> bearish_imbalance_evolution;0.8550;0.0018
VolCandleMeanxRatio <-> bullish_asc_dsc_ratio;0.8536;0.0018
bearish_asc_dsc_ratio <-> diffPriceClose_VA6PvaL;0.8517;0.0018
ratioDeltaBlw <-> diffVolCandle_0_1Ratio;0.8448;0.0018
bearish_imbalance_evolution <-> VolPocVolCandleRatio;0.8412;0.0018
bear_imbalance_low_2 <-> diffHighPrice_0_3;0.8404;0.0018
bearish_dsc_ask_bid_delta_imbalance <-> absorption_intensity_repeat_bullish_vol;0.8401;0.0018
bearish_asc_dynamics <-> overlap_ratio_VA_11P_21P;0.8341;0.0017
bearish_ask_ratio <-> bullish_reversal_force;0.8311;0.0017
bearish_bid_score <-> bearish_ask_abs_ratio_abv;0.8278;0.0017
bearish_absorption_score <-> bull_imbalance_low_1;0.8262;0.0017
atr <-> bear_imbalance_low_0;0.8256;0.0017
bullish_ask_abs_ratio_blw <-> ratio_delta_vol_VA16P;0.8244;0.0017
bearish_dsc_dynamics <-> bearish_bid_score;0.8232;0.0017
market_regimeADX <-> bearish_bid_abs_ratio_abv;0.8226;0.0017
poc_diff_11P_21P <-> diffLowPrice_0_1;0.8218;0.0017
cumDiffVolDeltaRatio <-> diffVolDelta_0_1Ratio;0.8198;0.0017
range_strength_5_23 <-> VolBlw_vol_ratio;0.8180;0.0017
diffPriceClose_VA11PvaH <-> poc_diff_11P_21P;0.8161;0.0017
absorption_intensity_repeat_bullish_vol <-> poc_diff_6P_11P;0.8111;0.0017
poc_diff_ratio_6P_21P <-> diffHighPrice_0_3;0.8085;0.0017
bullish_repeatAskBid_ratio <-> ratio_delta_vol_VA11P;0.8046;0.0017
diffPriceClose_VA11PPoc <-> market_regimeADX;0.8018;0.0017
perct_VA21P <-> bullish_absorption_score;0.8016;0.0017
bear_imbalance_high_3 <-> price_volume_dynamic;0.8013;0.0017
vol_volatility_score <-> bullish_asc_dynamics;0.7965;0.0017
poc_diff_ratio_6P_21P <-> bear_imbalance_low_1;0.7948;0.0017
pocDeltaPocVolRatio <-> diffHighPrice_0_1;0.7935;0.0017
diffPriceCloseVWAP <-> diffHighPrice_0_5;0.7928;0.0017
overlap_ratio_VA_6P_21P <-> ratioDeltaBlw;0.7857;0.0016
bearish_bid_ratio <-> bullish_asc_dsc_ratio;0.7818;0.0016
diffPriceClose_VA11PvaH <-> bull_imbalance_high_1;0.7803;0.0016
poc_diff_ratio_11P_21P <-> bull_imbalance_low_1;0.7798;0.0016
diffPriceClose_VA16PPoc <-> vol_volatility_score;0.7790;0.0016
price_volume_dynamic <-> bearish_ask_score;0.7790;0.0016
market_regimeADX <-> diffPriceClosePoc_0_1;0.7778;0.0016
cumDiffVolDeltaRatio <-> bearish_market_context_score;0.7738;0.0016
bullish_dsc_dynamics <-> poc_diff_ratio_6P_11P;0.7714;0.0016
bullish_imnbScore_score <-> imbalance_score_high;0.7688;0.0016
VolAbv_vol_ratio <-> bullish_absorption_ratio;0.7679;0.0016
bearish_ask_abs_ratio_abv <-> imbalance_score_low;0.7675;0.0016
bear_imbalance_high_1 <-> bearish_ask_score;0.7606;0.0016
bullish_absorption_score <-> bearish_repeatAskBid_ratio;0.7585;0.0016
bull_imbalance_low_2 <-> diffPriceClose_VA11PPoc;0.7465;0.0016
bullish_asc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection5min;0.7433;0.0016
poc_diff_6P_21P <-> diffPriceClose_VA11PPoc;0.7397;0.0015
bear_imbalance_high_1 <-> deltaTimestampOpeningSection30min;0.7392;0.0015
bearish_ask_abs_ratio_abv <-> bull_imbalance_low_1;0.7334;0.0015
bullish_reversal_force <-> diffPriceClose_VA11PvaL;0.7334;0.0015
bearish_absorption_score <-> perct_VA16P;0.7309;0.0015
poc_diff_6P_16P <-> bandWidthBB;0.7289;0.0015
bullish_market_context_score <-> bullish_absorption_score;0.7278;0.0015
absorption_intensity_repeat_bullish_vol <-> diffPriceClose_VA6PvaH;0.7230;0.0015
bearish_bid_score <-> diffPriceClosePoc_0_3;0.7160;0.0015
bull_imbalance_high_2 <-> bullish_asc_ask_bid_delta_imbalance;0.7130;0.0015
diffPriceClose_VA16PvaL <-> deltaTimestampOpeningSection30min;0.7106;0.0015
